EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2024
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station KREMSMUENSTER (TAWES), AUSTRIA (STAID: 11)
Blended and updated with sources:2148 125512 136484 911012 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
    11,  2148,20180610,10099,    0
    11,  2148,20180611,10070,    0
    11,  2148,20180612,10061,    0
    11,  2148,20180613,10083,    0
    11,  2148,20180614,10154,    0
    11,  2148,20180615,10159,    0
    11,  2148,20180616,10149,    0
    11,  2148,20180617,10149,    0
    11,  2148,20180618,10203,    0
    11,  2148,20180619,10226,    0
    11,  2148,20180620,10192,    0
    11,  2148,20180621,10125,    0
    11,  2148,20180622,10204,    0
    11,  2148,20180623,10223,    0
    11,  2148,20180624,10195,    0
    11,  2148,20180625,10211,    0
    11,  2148,20180626,10200,    0
    11,  2148,20180627,10197,    0
    11,  2148,20180628,10147,    0
    11,  2148,20180629,10132,    0
    11,  2148,20180630,10129,    0
    11,  2148,20180701,10167,    0
    11,  2148,20180702,10147,    0
    11,  2148,20180703,10157,    0
    11,  2148,20180704,10148,    0
    11,  2148,20180705,10112,    0
    11,  2148,20180706,10155,    0
    11,  2148,20180707,10193,    0
    11,  2148,20180708,10180,    0
    11,  2148,20180709,10169,    0
    11,  2148,20180710,10134,    0
    11,  2148,20180711,10146,    0
    11,  2148,20180712,10161,    0
    11,  2148,20180713,10175,    0
    11,  2148,20180714,10167,    0
    11,  2148,20180715,10144,    0
    11,  2148,20180716,10121,    0
    11,  2148,20180717,10119,    0
    11,  2148,20180718,10135,    0
    11,  2148,20180719,10144,    0
    11,  2148,20180720,10123,    0
    11,  2148,20180721,10105,    0
    11,  2148,20180722,10124,    0
    11,  2148,20180723,10148,    0
    11,  2148,20180724,10136,    0
    11,  2148,20180725,10130,    0
    11,  2148,20180726,10143,    0
    11,  2148,20180727,10117,    0
    11,  2148,20180728,10091,    0
    11,  2148,20180729,10137,    0
    11,  2148,20180730,10148,    0
    11,  2148,20180731,10150,    0
    11,  2148,20180801,10153,    0
    11,  2148,20180802,10180,    0
    11,  2148,20180803,10178,    0
    11,  2148,20180804,10153,    0
    11,  2148,20180805,10151,    0
    11,  2148,20180806,10155,    0
    11,  2148,20180807,10129,    0
    11,  2148,20180808,10124,    0
    11,  2148,20180809,10114,    0
    11,  2148,20180810,10229,    0
    11,  2148,20180811,10215,    0
    11,  2148,20180812,10152,    0
    11,  2148,20180813,10083,    0
    11,  2148,20180814,10138,    0
    11,  2148,20180815,10183,    0
    11,  2148,20180816,10161,    0
    11,  2148,20180817,10138,    0
    11,  2148,20180818,10176,    0
    11,  2148,20180819,10177,    0
    11,  2148,20180820,10159,    0
    11,  2148,20180821,10169,    0
    11,  2148,20180822,10151,    0
    11,  2148,20180823,10114,    0
    11,  2148,20180824,10106,    0
    11,  2148,20180825,10134,    0
    11,  2148,20180826,10170,    0
    11,  2148,20180827,10165,    0
    11,  2148,20180828,10178,    0
    11,  2148,20180829,10138,    0
    11,  2148,20180830,10186,    0
    11,  2148,20180831,10180,    0
    11,  2148,20180901,10201,    0
    11,  2148,20180902,10195,    0
    11,  2148,20180903,10147,    0
    11,  2148,20180904,10146,    0
    11,  2148,20180905,10157,    0
    11,  2148,20180906,10114,    0
    11,  2148,20180907,10140,    0
    11,  2148,20180908,10200,    0
    11,  2148,20180909,10215,    0
    11,  2148,20180910,10227,    0
    11,  2148,20180911,10235,    0
    11,  2148,20180912,10202,    0
    11,  2148,20180913,10153,    0
    11,  2148,20180914,10184,    0
    11,  2148,20180915,10223,    0
    11,  2148,20180916,10216,    0
    11,  2148,20180917,10201,    0
    11,  2148,20180918,10168,    0
    11,  2148,20180919,10208,    0
    11,  2148,20180920,10192,    0
    11,  2148,20180921,10118,    0
    11,  2148,20180922,10219,    0
    11,  2148,20180923,10126,    0
    11,  2148,20180924,10286,    0
    11,  2148,20180925,10373,    0
    11,  2148,20180926,10350,    0
    11,  2148,20180927,10288,    0
    11,  2148,20180928,10198,    0
    11,  2148,20180929,10255,    0
    11,  2148,20180930,10176,    0
    11,  2148,20181001,10138,    0
    11,  2148,20181002,10215,    0
    11,  2148,20181003,10235,    0
    11,  2148,20181004,10270,    0
    11,  2148,20181005,10217,    0
    11,  2148,20181006,10139,    0
    11,  2148,20181007,10151,    0
    11,  2148,20181008,10201,    0
    11,  2148,20181009,10224,    0
    11,  2148,20181010,10190,    0
    11,  2148,20181011,10169,    0
    11,  2148,20181012,10240,    0
    11,  2148,20181013,10223,    0
    11,  2148,20181014,10156,    0
    11,  2148,20181015,10159,    0
    11,  2148,20181016,10188,    0
    11,  2148,20181017,10189,    0
    11,  2148,20181018,10190,    0
    11,  2148,20181019,10218,    0
    11,  2148,20181020,10272,    0
    11,  2148,20181021,10277,    0
    11,  2148,20181022,10272,    0
    11,  2148,20181023,10227,    0
    11,  2148,20181024,10166,    0
    11,  2148,20181025,10170,    0
    11,  2148,20181026,10096,    0
    11,  2148,20181027,10083,    0
    11,  2148,20181028,10040,    0
    11,  2148,20181029, 9983,    0
    11,  2148,20181030,10009,    0
    11,  2148,20181031,10178,    0
    11,  2148,20181101,10125,    0
    11,  2148,20181102,10218,    0
    11,  2148,20181103,10252,    0
    11,  2148,20181104,10166,    0
    11,  2148,20181105,10116,    0
    11,  2148,20181106,10099,    0
    11,  2148,20181107,10127,    0
    11,  2148,20181108,10210,    0
    11,  2148,20181109,10172,    0
    11,  2148,20181110,10124,    0
    11,  2148,20181111,10166,    0
    11,  2148,20181112,10217,    0
    11,  2148,20181113,10276,    0
    11,  2148,20181114,10307,    0
    11,  2148,20181115,10282,    0
    11,  2148,20181116,10297,    0
    11,  2148,20181117,10301,    0
    11,  2148,20181118,10234,    0
    11,  2148,20181119,10146,    0
    11,  2148,20181120,10090,    0
    11,  2148,20181121,10155,    0
    11,  2148,20181122,10211,    0
    11,  2148,20181123,10213,    0
    11,  2148,20181124,10147,    0
    11,  2148,20181125,10095,    0
    11,  2148,20181126,10066,    0
    11,  2148,20181127,10186,    0
    11,  2148,20181128,10287,    0
    11,  2148,20181129,10258,    0
    11,  2148,20181130,10197,    0
    11,  2148,20181201,10202,    0
    11,  2148,20181202,10130,    0
    11,  2148,20181203,10094,    0
    11,  2148,20181204,10183,    0
    11,  2148,20181205,10282,    0
    11,  2148,20181206,10232,    0
    11,  2148,20181207,10137,    0
    11,  2148,20181208,10128,    0
    11,  2148,20181209,10037,    0
    11,  2148,20181210,10175,    0
    11,  2148,20181211,10197,    0
    11,  2148,20181212,10215,    0
    11,  2148,20181213,10180,    0
    11,  2148,20181214,10210,    0
    11,  2148,20181215,10257,    0
    11,  2148,20181216,10186,    0
    11,  2148,20181217,10254,    0
    11,  2148,20181218,10280,    0
    11,  2148,20181219,10203,    0
    11,  2148,20181220,10209,    0
    11,  2148,20181221,10174,    0
    11,  2148,20181222,10156,    0
    11,  2148,20181223,10217,    0
    11,  2148,20181224,10221,    0
    11,  2148,20181225,10340,    0
    11,  2148,20181226,10320,    0
    11,  2148,20181227,10285,    0
    11,  2148,20181228,10282,    0
    11,  2148,20181229,10329,    0
    11,  2148,20181230,10288,    0
    11,  2148,20181231,10324,    0
    11,  2148,20190101,10260,    0
    11,  2148,20190102,10248,    0
    11,  2148,20190103,10326,    0
    11,  2148,20190104,10328,    0
    11,  2148,20190105,10231,    0
    11,  2148,20190106,10269,    0
    11,  2148,20190107,10294,    0
    11,  2148,20190108,10127,    0
    11,  2148,20190109,10078,    0
    11,  2148,20190110,10186,    0
    11,  2148,20190111,10245,    0
    11,  2148,20190112,10197,    0
    11,  2148,20190113,10070,    0
    11,  2148,20190114,10067,    0
    11,  2148,20190115,10195,    0
    11,  2148,20190116,10150,    0
    11,  2148,20190117,10089,    0
    11,  2148,20190118,10189,    0
    11,  2148,20190119,10179,    0
    11,  2148,20190120,10179,    0
    11,  2148,20190121,10211,    0
    11,  2148,20190122,10130,    0
    11,  2148,20190123,10002,    0
    11,  2148,20190124,10097,    0
    11,  2148,20190125,10172,    0
    11,  2148,20190126,10108,    0
    11,  2148,20190127, 9967,    0
    11,  2148,20190128, 9989,    0
    11,  2148,20190129,10081,    0
    11,  2148,20190130, 9997,    0
    11,  2148,20190131,10009,    0
    11,  2148,20190201, 9941,    0
    11,  2148,20190202, 9978,    0
    11,  2148,20190203,10098,    0
    11,  2148,20190204,10304,    0
    11,  2148,20190205,10314,    0
    11,  2148,20190206,10305,    0
    11,  2148,20190207,10204,    0
    11,  2148,20190208,10215,    0
    11,  2148,20190209,10162,    0
    11,  2148,20190210,10060,    0
    11,  2148,20190211,10150,    0
    11,  2148,20190212,10319,    0
    11,  2148,20190213,10377,    0
    11,  2148,20190214,10379,    0
    11,  2148,20190215,10353,    0
    11,  2148,20190216,10310,    0
    11,  2148,20190217,10271,    0
    11,  2148,20190218,10222,    0
    11,  2148,20190219,10206,    0
    11,  2148,20190220,10252,    0
    11,  2148,20190221,10277,    0
    11,  2148,20190222,10316,    0
    11,  2148,20190223,10422,    0
    11,  2148,20190224,10405,    0
    11,  2148,20190225,10373,    0
    11,  2148,20190226,10325,    0
    11,  2148,20190227,10272,    0
    11,  2148,20190228,10154,    0
    11,  2148,20190301,10134,    0
    11,  2148,20190302,10177,    0
    11,  2148,20190303,10148,    0
    11,  2148,20190304,10024,    0
    11,  2148,20190305,10114,    0
    11,  2148,20190306,10107,    0
    11,  2148,20190307,10057,    0
    11,  2148,20190308,10159,    0
    11,  2148,20190309,10172,    0
    11,  2148,20190310,10100,    0
    11,  2148,20190311,10185,    0
    11,  2148,20190312,10225,    0
    11,  2148,20190313,10127,    0
    11,  2148,20190314,10089,    0
    11,  2148,20190315,10098,    0
    11,  2148,20190316,10113,    0
    11,  2148,20190317,10060,    0
    11,  2148,20190318,10184,    0
    11,  2148,20190319,10274,    0
    11,  2148,20190320,10345,    0
    11,  2148,20190321,10339,    0
    11,  2148,20190322,10299,    0
    11,  2148,20190323,10266,    0
    11,  2148,20190324,10210,    0
    11,  2148,20190325,10179,    0
    11,  2148,20190326,10277,    0
    11,  2148,20190327,10317,    0
    11,  2148,20190328,10326,    0
    11,  2148,20190329,10305,    0
    11,  2148,20190330,10238,    0
    11,  2148,20190331,10194,    0
    11,  2148,20190401,10184,    0
    11,  2148,20190402,10114,    0
    11,  2148,20190403,10021,    0
    11,  2148,20190404, 9962,    0
    11,  2148,20190405,10033,    0
    11,  2148,20190406,10040,    0
    11,  2148,20190407,10040,    0
    11,  2148,20190408,10091,    0
    11,  2148,20190409,10078,    0
    11,  2148,20190410,10096,    0
    11,  2148,20190411,10168,    0
    11,  2148,20190412,10195,    0
    11,  2148,20190413,10178,    0
    11,  2148,20190414,10186,    0
    11,  2148,20190415,10220,    0
    11,  2148,20190416,10187,    0
    11,  2148,20190417,10230,    0
    11,  2148,20190418,10250,    0
    11,  2148,20190419,10276,    0
    11,  2148,20190420,10261,    0
    11,  2148,20190421,10194,    0
    11,  2148,20190422,10093,    0
    11,  2148,20190423,10031,    0
    11,  2148,20190424,10051,    0
    11,  2148,20190425,10100,    0
    11,  2148,20190426,10112,    0
    11,  2148,20190427,10161,    0
    11,  2148,20190428,10191,    0
    11,  2148,20190429,10179,    0
    11,  2148,20190430,10156,    0
    11,  2148,20190501,10143,    0
    11,  2148,20190502,10081,    0
    11,  2148,20190503,10091,    0
    11,  2148,20190504,10049,    0
    11,  2148,20190505,10153,    0
    11,  2148,20190506,10185,    0
    11,  2148,20190507,10182,    0
    11,  2148,20190508,10070,    0
    11,  2148,20190509,10044,    0
    11,  2148,20190510,10115,    0
    11,  2148,20190511,10120,    0
    11,  2148,20190512,10257,    0
    11,  2148,20190513,10315,    0
    11,  2148,20190514,10258,    0
    11,  2148,20190515,10210,    0
    11,  2148,20190516,10142,    0
    11,  2148,20190517,10071,    0
    11,  2148,20190518,10045,    0
    11,  2148,20190519,10015,    0
    11,  2148,20190520,10015,    0
    11,  2148,20190521,10074,    0
    11,  2148,20190522,10156,    0
    11,  2148,20190523,10179,    0
    11,  2148,20190524,10140,    0
    11,  2148,20190525,10130,    0
    11,  2148,20190526,10140,    0
    11,  2148,20190527,10089,    0
    11,  2148,20190528,10061,    0
    11,  2148,20190529,10182,    0
    11,  2148,20190530,10251,    0
    11,  2148,20190531,10253,    0
    11,  2148,20190601,10216,    0
    11,  2148,20190602,10176,    0
    11,  2148,20190603,10143,    0
    11,  2148,20190604,10113,    0
    11,  2148,20190605,10064,    0
    11,  2148,20190606,10085,    0
    11,  2148,20190607,10117,    0
    11,  2148,20190608,10234,    0
    11,  2148,20190609,10194,    0
    11,  2148,20190610,10106,    0
    11,  2148,20190611,10080,    0
    11,  2148,20190612,10070,    0
    11,  2148,20190613,10122,    0
    11,  2148,20190614,10144,    0
    11,  2148,20190615,10110,    0
    11,  2148,20190616,10191,    0
    11,  2148,20190617,10183,    0
    11,  2148,20190618,10136,    0
    11,  2148,20190619,10106,    0
    11,  2148,20190620,10123,    0
    11,  2148,20190621,10159,    0
    11,  2148,20190622,10146,    0
    11,  2148,20190623,10173,    0
    11,  2148,20190624,10205,    0
    11,  2148,20190625,10198,    0
    11,  2148,20190626,10208,    0
    11,  2148,20190627,10180,    0
    11,  2148,20190628,10199,    0
    11,  2148,20190629,10195,    0
    11,  2148,20190630,10151,    0
    11,  2148,20190701,10145,    0
    11,  2148,20190702,10169,    0
    11,  2148,20190703,10185,    0
    11,  2148,20190704,10187,    0
    11,  2148,20190705,10153,    0
    11,  2148,20190706,10093,    0
    11,  2148,20190707,10096,    0
    11,  2148,20190708,10154,    0
    11,  2148,20190709,10156,    0
    11,  2148,20190710,10169,    0
    11,  2148,20190711,10138,    0
    11,  2148,20190712,10120,    0
    11,  2148,20190713,10140,    0
    11,  2148,20190714,10147,    0
    11,  2148,20190715,10142,    0
    11,  2148,20190716,10142,    0
    11,  2148,20190717,10117,    0
    11,  2148,20190718,10114,    0
    11,  2148,20190719,10145,    0
    11,  2148,20190720,10140,    0
    11,  2148,20190721,10200,    0
    11,  2148,20190722,10222,    0
    11,  2148,20190723,10195,    0
    11,  2148,20190724,10157,    0
    11,  2148,20190725,10144,    0
    11,  2148,20190726,10077,    0
    11,  2148,20190727,10017,    0
    11,  2148,20190728, 9994,    0
    11,  2148,20190729,10093,    0
    11,  2148,20190730,10121,    0
    11,  2148,20190731,10156,    0
    11,  2148,20190801,10158,    0
    11,  2148,20190802,10121,    0
    11,  2148,20190803,10142,    0
    11,  2148,20190804,10153,    0
    11,  2148,20190805,10133,    0
    11,  2148,20190806,10119,    0
    11,  2148,20190807,10088,    0
    11,  2148,20190808,10131,    0
    11,  2148,20190809,10122,    0
    11,  2148,20190810,10154,    0
    11,  2148,20190811,10147,    0
    11,  2148,20190812,10145,    0
    11,  2148,20190813,10175,    0
    11,  2148,20190814,10185,    0
    11,  2148,20190815,10152,    0
    11,  2148,20190816,10176,    0
    11,  2148,20190817,10147,    0
    11,  2148,20190818,10102,    0
    11,  2148,20190819,10170,    0
    11,  2148,20190820,10182,    0
    11,  2148,20190821,10275,    0
    11,  2148,20190822,10248,    0
    11,  2148,20190823,10230,    0
    11,  2148,20190824,10184,    0
    11,  2148,20190825,10178,    0
    11,  2148,20190826,10172,    0
    11,  2148,20190827,10165,    0
    11,  2148,20190828,10159,    0
    11,  2148,20190829,10186,    0
    11,  2148,20190830,10213,    0
    11,  2148,20190831,10141,    0
    11,  2148,20190901,10116,    0
    11,  2148,20190902,10199,    0
    11,  2148,20190903,10239,    0
    11,  2148,20190904,10172,    0
    11,  2148,20190905,10163,    0
    11,  2148,20190906,10210,    0
    11,  2148,20190907,10180,    0
    11,  2148,20190908,10144,    0
    11,  2148,20190909,10142,    0
    11,  2148,20190910,10177,    0
    11,  2148,20190911,10230,    0
    11,  2148,20190912,10302,    0
    11,  2148,20190913,10302,    0
    11,  2148,20190914,10291,    0
    11,  2148,20190915,10231,    0
    11,  2148,20190916,10172,    0
    11,  2148,20190917,10159,    0
    11,  2148,20190918,10227,    0
    11,  2148,20190919,10266,    0
    11,  2148,20190920,10275,    0
    11,  2148,20190921,10208,    0
    11,  2148,20190922,10132,    0
    11,  2148,20190923,10148,    0
    11,  2148,20190924,10130,    0
    11,  2148,20190925,10105,    0
    11,  2148,20190926,10148,    0
    11,  2148,20190927,10136,    0
    11,  2148,20190928,10171,    0
    11,  2148,20190929,10104,    0
    11,  2148,20190930,10107,    0
    11,  2148,20191001,10080,    0
    11,  2148,20191002,10060,    0
    11,  2148,20191003,10177,    0
    11,  2148,20191004,10111,    0
    11,  2148,20191005,10114,    0
    11,  2148,20191006,10163,    0
    11,  2148,20191007,10196,    0
    11,  2148,20191008,10144,    0
    11,  2148,20191009,10134,    0
    11,  2148,20191010,10182,    0
    11,  2148,20191011,10204,    0
    11,  2148,20191012,10181,    0
    11,  2148,20191013,10181,    0
    11,  2148,20191014,10161,    0
    11,  2148,20191015,10088,    0
    11,  2148,20191016,10169,    0
    11,  2148,20191017,10163,    0
    11,  2148,20191018,10143,    0
    11,  2148,20191019,10135,    0
    11,  2148,20191020,10126,    0
    11,  2148,20191021,10183,    0
    11,  2148,20191022,10233,    0
    11,  2148,20191023,10161,    0
    11,  2148,20191024,10118,    0
    11,  2148,20191025,10229,    0
    11,  2148,20191026,10219,    0
    11,  2148,20191027,10200,    0
    11,  2148,20191028,10200,    0
    11,  2148,20191029,10217,    0
    11,  2148,20191030,10264,    0
    11,  2148,20191031,10244,    0
    11,  2148,20191101,10148,    0
    11,  2148,20191102,10024,    0
    11,  2148,20191103, 9913,    0
    11,  2148,20191104, 9959,    0
    11,  2148,20191105,10007,    0
    11,  2148,20191106,10058,    0
    11,  2148,20191107,10056,    0
    11,  2148,20191108,10026,    0
    11,  2148,20191109,10116,    0
    11,  2148,20191110,10144,    0
    11,  2148,20191111,10122,    0
    11,  2148,20191112,10092,    0
    11,  2148,20191113,10061,    0
    11,  2148,20191114,10068,    0
    11,  2148,20191115,10015,    0
    11,  2148,20191116,10098,    0
    11,  2148,20191117,10030,    0
    11,  2148,20191118,10112,    0
    11,  2148,20191119,10172,    0
    11,  2148,20191120,10161,    0
    11,  2148,20191121,10107,    0
    11,  2148,20191122,10101,    0
    11,  2148,20191123,10033,    0
    11,  2148,20191124,10079,    0
    11,  2148,20191125,10114,    0
    11,  2148,20191126,10112,    0
    11,  2148,20191127,10021,    0
    11,  2148,20191128,10025,    0
    11,  2148,20191129,10085,    0
    11,  2148,20191130,10238,    0
    11,  2148,20191201,10189,    0
    11,  2148,20191202,10240,    0
    11,  2148,20191203,10294,    0
    11,  2148,20191204,10242,    0
    11,  2148,20191205,10252,    0
    11,  2148,20191206,10222,    0
    11,  2148,20191207,10181,    0
    11,  2148,20191208,10133,    0
    11,  2148,20191209,10071,    0
    11,  2148,20191210,10253,    0
    11,  2148,20191211,10153,    0
    11,  2148,20191212,10070,    0
    11,  2148,20191213, 9888,    0
    11,  2148,20191214,10001,    0
    11,  2148,20191215,10097,    0
    11,  2148,20191216,10131,    0
    11,  2148,20191217,10129,    0
    11,  2148,20191218,10204,    0
    11,  2148,20191219,10167,    0
    11,  2148,20191220, 9970,    0
    11,  2148,20191221, 9950,    0
    11,  2148,20191222, 9926,    0
    11,  2148,20191223,10077,    0
    11,  2148,20191224,10155,    0
    11,  2148,20191225,10164,    0
    11,  2148,20191226,10250,    0
    11,  2148,20191227,10271,    0
    11,  2148,20191228,10392,    0
    11,  2148,20191229,10405,    0
    11,  2148,20191230,10371,    0
    11,  2148,20191231,10323,    0
    11,  2148,20200101,10351,    0
    11,  2148,20200102,10307,    0
    11,  2148,20200103,10280,    0
    11,  2148,20200104,10271,    0
    11,  2148,20200105,10358,    0
    11,  2148,20200106,10312,    0
    11,  2148,20200107,10310,    0
    11,  2148,20200108,10313,    0
    11,  2148,20200109,10232,    0
    11,  2148,20200110,10235,    0
    11,  2148,20200111,10328,    0
    11,  2148,20200112,10293,    0
    11,  2148,20200113,10253,    0
    11,  2148,20200114,10230,    0
    11,  2148,20200115,10252,    0
    11,  2148,20200116,10317,    0
    11,  2148,20200117,10238,    0
    11,  2148,20200118,10272,    0
    11,  2148,20200119,10346,    0
    11,  2148,20200120,10459,    0
    11,  2148,20200121,10423,    0
    11,  2148,20200122,10357,    0
    11,  2148,20200123,10315,    0
    11,  2148,20200124,10262,    0
    11,  2148,20200125,10235,    0
    11,  2148,20200126,10215,    0
    11,  2148,20200127,10167,    0
    11,  2148,20200128,10058,    0
    11,  2148,20200129,10106,    0
    11,  2148,20200130,10165,    0
    11,  2148,20200131,10126,    0
    11,  2148,20200201,10108,    0
    11,  2148,20200202,10130,    0
    11,  2148,20200203,10161,    0
    11,  2148,20200204,10075,    0
    11,  2148,20200205,10278,    0
    11,  2148,20200206,10317,    0
    11,  2148,20200207,10298,    0
    11,  2148,20200208,10270,    0
    11,  2148,20200209,10225,    0
    11,  2148,20200210,10060,    0
    11,  2148,20200211,10092,    0
    11,  2148,20200212,10187,    0
    11,  2148,20200213,10138,    0
    11,  2148,20200214,10205,    0
    11,  2148,20200215,10253,    0
    11,  2148,20200216,10210,    0
    11,  2148,20200217,10188,    0
    11,  2148,20200218,10266,    0
    11,  2148,20200219,10214,    0
    11,  2148,20200220,10230,    0
    11,  2148,20200221,10279,    0
    11,  2148,20200222,10272,    0
    11,  2148,20200223,10182,    0
    11,  2148,20200224,10204,    0
    11,  2148,20200225,10050,    0
    11,  2148,20200226,10009,    0
    11,  2148,20200227,10036,    0
    11,  2148,20200228,10186,    0
    11,  2148,20200229,10058,    0
    11,  2148,20200301,10036,    0
    11,  2148,20200302, 9952,    0
    11,  2148,20200303,10031,    0
    11,  2148,20200304,10141,    0
    11,  2148,20200305,10024,    0
    11,  2148,20200306, 9985,    0
    11,  2148,20200307,10167,    0
    11,  2148,20200308,10203,    0
    11,  2148,20200309,10156,    0
    11,  2148,20200310,10162,    0
    11,  2148,20200311,10165,    0
    11,  2148,20200312,10134,    0
    11,  2148,20200313,10191,    0
    11,  2148,20200314,10221,    0
    11,  2148,20200315,10220,    0
    11,  2148,20200316,10226,    0
    11,  2148,20200317,10301,    0
    11,  2148,20200318,10284,    0
    11,  2148,20200319,10237,    0
    11,  2148,20200320,10188,    0
    11,  2148,20200321,10213,    0
    11,  2148,20200322,10305,    0
    11,  2148,20200323,10345,    0
    11,  2148,20200324,10319,    0
    11,  2148,20200325,10265,    0
    11,  2148,20200326,10208,    0
    11,  2148,20200327,10166,    0
    11,  2148,20200328,10148,    0
    11,  2148,20200329,10163,    0
    11,  2148,20200330,10242,    0
    11,  2148,20200331,10262,    0
    11,  2148,20200401,10210,    0
    11,  2148,20200402,10126,    0
    11,  2148,20200403,10155,    0
    11,  2148,20200404,10235,    0
    11,  2148,20200405,10246,    0
    11,  2148,20200406,10233,    0
    11,  2148,20200407,10287,    0
    11,  2148,20200408,10244,    0
    11,  2148,20200409,10218,    0
    11,  2148,20200410,10225,    0
    11,  2148,20200411,10223,    0
    11,  2148,20200412,10167,    0
    11,  2148,20200413,10109,    0
    11,  2148,20200414,10223,    0
    11,  2148,20200415,10245,    0
    11,  2148,20200416,10172,    0
    11,  2148,20200417,10144,    0
    11,  2148,20200418,10144,    0
    11,  2148,20200419,10149,    0
    11,  2148,20200420,10164,    0
    11,  2148,20200421,10161,    0
    11,  2148,20200422,10177,    0
    11,  2148,20200423,10181,    0
    11,  2148,20200424,10110,    0
    11,  2148,20200425,10074,    0
    11,  2148,20200426,10099,    0
    11,  2148,20200427,10102,    0
    11,  2148,20200428,10046,    0
    11,  2148,20200429,10081,    0
    11,  2148,20200430,10066,    0
    11,  2148,20200501,10052,    0
    11,  2148,20200502,10103,    0
    11,  2148,20200503,10186,    0
    11,  2148,20200504,10164,    0
    11,  2148,20200505,10160,    0
    11,  2148,20200506,10222,    0
    11,  2148,20200507,10222,    0
    11,  2148,20200508,10168,    0
    11,  2148,20200509,10108,    0
    11,  2148,20200510,10069,    0
    11,  2148,20200511, 9982,    0
    11,  2148,20200512,10168,    0
    11,  2148,20200513,10094,    0
    11,  2148,20200514,10139,    0
    11,  2148,20200515,10168,    0
    11,  2148,20200516,10211,    0
    11,  2148,20200517,10203,    0
    11,  2148,20200518,10213,    0
    11,  2148,20200519,10176,    0
    11,  2148,20200520,10186,    0
    11,  2148,20200521,10207,    0
    11,  2148,20200522,10218,    0
    11,  2148,20200523,10209,    0
    11,  2148,20200524,10286,    0
    11,  2148,20200525,10280,    0
    11,  2148,20200526,10323,    0
    11,  2148,20200527,10314,    0
    11,  2148,20200528,10267,    0
    11,  2148,20200529,10250,    0
    11,  2148,20200530,10206,    0
    11,  2148,20200531,10201,    0
    11,  2148,20200601,10196,    0
    11,  2148,20200602,10149,    0
    11,  2148,20200603,10048,    0
    11,  2148,20200604, 9959,    0
    11,  2148,20200605,10000,    0
    11,  2148,20200606,10041,    0
    11,  2148,20200607,10065,    0
    11,  2148,20200608,10132,    0
    11,  2148,20200609,10114,    0
    11,  2148,20200610,10094,    0
    11,  2148,20200611,10077,    0
    11,  2148,20200612,10071,    0
    11,  2148,20200613,10073,    0
    11,  2148,20200614,10115,    0
    11,  2148,20200615,10146,    0
    11,  2148,20200616,10138,    0
    11,  2148,20200617,10086,    0
    11,  2148,20200618,10122,    0
    11,  2148,20200619,10154,    0
    11,  2148,20200620,10186,    0
    11,  2148,20200621,10189,    0
    11,  2148,20200622,10206,    0
    11,  2148,20200623,10217,    0
    11,  2148,20200624,10210,    0
    11,  2148,20200625,10187,    0
    11,  2148,20200626,10136,    0
    11,  2148,20200627,10127,    0
    11,  2148,20200628,10131,    0
    11,  2148,20200629,10129,    0
    11,  2148,20200630,10122,    0
    11,  2148,20200701,10101,    0
    11,  2148,20200702,10119,    0
    11,  2148,20200703,10171,    0
    11,  2148,20200704,10182,    0
    11,  2148,20200705,10154,    0
    11,  2148,20200706,10133,    0
    11,  2148,20200707,10193,    0
    11,  2148,20200708,10160,    0
    11,  2148,20200709,10154,    0
    11,  2148,20200710,10125,    0
    11,  2148,20200711,10209,    0
    11,  2148,20200712,10249,    0
    11,  2148,20200713,10209,    0
    11,  2148,20200714,10143,    0
    11,  2148,20200715,10129,    0
    11,  2148,20200716,10158,    0
    11,  2148,20200717,10186,    0
    11,  2148,20200718,10184,    0
    11,  2148,20200719,10158,    0
    11,  2148,20200720,10156,    0
    11,  2148,20200721,10173,    0
    11,  2148,20200722,10176,    0
    11,  2148,20200723,10140,    0
    11,  2148,20200724,10109,    0
    11,  2148,20200725,10134,    0
    11,  2148,20200726,10142,    0
    11,  2148,20200727,10162,    0
    11,  2148,20200728,10120,    0
    11,  2148,20200729,10174,    0
    11,  2148,20200730,10176,    0
    11,  2148,20200731,10153,    0
    11,  2148,20200801,10128,    0
    11,  2148,20200802,10118,    0
    11,  2148,20200803,10081,    0
    11,  2148,20200804,10134,    0
    11,  2148,20200805,10199,    0
    11,  2148,20200806,10196,    0
    11,  2148,20200807,10198,    0
    11,  2148,20200808,10188,    0
    11,  2148,20200809,10167,    0
    11,  2148,20200810,10136,    0
    11,  2148,20200811,10159,    0
